Order ID,Order Date,Product,Category,Region,Country,Sales,Quantity,Discount,Profit
2e9ce8ff-084a-4c4b-9146-8cdcf7164b73,2024-12-26,Tops - Coach,Tops,North,USA,255.04,3,0.28,29.11
cf0df860-ebc9-4914-9176-a9d19a3624d6,2025-02-01,Dresses - Us,Dresses,East,Germany,591.32,8,0.05,74.99
a3bfe403-388c-4751-9c83-79aef7b02805,2025-04-10,Bottoms - Risk,Bottoms,South,India,152.92,8,0.17,22.31
7f05fbf5-efca-4577-9aa6-f7cb90c7e6ac,2024-07-14,Tops - Let,Tops,South,Germany,1299.61,5,0.11,197.46
13eb22c9-bece-421a-94c7-743b2401342a,2025-01-23,Tops - Woman,Tops,East,India,910.16,8,0.29,81.74
51cbf9e5-fb7d-4ba1-98c8-8c483ced4d1f,2024-11-27,Tops - Toward,Tops,North,USA,1141.48,6,0.08,246.22
f68c62e6-e2a4-4909-a2dd-22d52afaab7b,2024-10-04,Dresses - Rate,Dresses,North,UK,431.83,5,0.12,76.66
ab86bafd-b57e-4883-9258-6d9016b6bf61,2024-07-28,Dresses - Cold,Dresses,North,Germany,662.27,9,0.29,114.84
55f3ad50-e2fb-4984-bab2-7bcea39c3bd5,2024-11-26,Dresses - Five,Dresses,North,Germany,1361.27,7,0.16,195.0
35adde88-43e4-4668-82ea-d2df725656e3,2025-01-05,Bottoms - A,Bottoms,West,UK,1934.08,8,0.15,271.49
59b9222c-115a-4fac-b173-fcdf3fe1e8f3,2024-12-10,Dresses - Five,Dresses,South,UK,195.79,1,0.08,35.04
b86d066b-1ba8-47c6-897a-24ad41b455b8,2025-04-21,Accessories - Two,Accessories,North,Germany,1791.73,2,0.21,389.93
702f31e5-62cc-4604-8c53-644b0053f649,2025-03-23,Dresses - Rate,Dresses,East,USA,1196.07,8,0.0,129.24
2a9527f6-f817-4ebf-ab6e-64c5bb8aa843,2024-08-14,Dresses - Us,Dresses,West,Germany,1171.45,9,0.01,302.65
e1bbb8cd-7e3a-4f07-a9fd-28e6e271fff9,2025-04-16,Accessories - Under,Accessories,South,UK,1050.53,4,0.18,149.72
6016c743-8bc8-4a02-99ea-493660f34ebc,2024-08-16,Dresses - Rate,Dresses,East,India,231.85,9,0.1,56.53
c9ea356a-7abf-4ebf-942c-b1ae19f738cb,2024-12-28,Tops - Let,Tops,West,USA,270.77,4,0.29,50.07
c21c3fb3-a6a5-40ff-93fb-71d0dd326d9c,2025-01-28,Accessories - Two,Accessories,South,Germany,1241.73,9,0.27,153.87
7387928a-29a3-4b6d-b9bf-ca38afe9be90,2024-09-09,Accessories - Eye,Accessories,East,Germany,747.82,7,0.21,141.06
088dbd82-d883-43f8-8c98-03de12de9e5a,2024-12-31,Bottoms - Degree,Bottoms,South,India,1842.81,2,0.25,182.34
42d943ee-5197-4e75-8523-d4fd4b7f2183,2024-11-25,Bottoms - A,Bottoms,West,India,872.52,9,0.2,194.93
5780be17-12fe-4c2b-9acf-42c5f3a02120,2025-03-05,Dresses - Cold,Dresses,North,USA,372.23,4,0.04,64.64
29310971-601e-4211-a34f-76b42b8c03bf,2025-02-01,Tops - Coach,Tops,West,USA,1457.97,8,0.23,214.56
f11c0ac5-8c0b-493a-9333-5bc9bb635ff5,2024-09-09,Tops - Toward,Tops,East,Germany,657.37,7,0.06,149.01
5683ede0-17d5-4563-ba60-ede1e5eb772d,2025-01-28,Bottoms - Where,Bottoms,North,Germany,1098.39,7,0.1,261.14
e4aa786d-9d17-4218-bc3b-0de5981262ac,2025-02-19,Tops - Woman,Tops,South,UK,1425.88,8,0.25,157.49
6e6b34b9-07ef-4ba8-b45a-6ab37b94a34d,2025-04-06,Dresses - Cause,Dresses,South,Germany,1810.5,1,0.16,353.24
9b792afa-2a3d-418d-a754-a29ff143e545,2025-01-14,Bottoms - Risk,Bottoms,South,India,1605.16,5,0.26,211.91
0db5d441-2837-4418-af27-c1b9e3c6dedb,2024-09-28,Tops - Let,Tops,West,USA,1385.09,2,0.06,226.21
f9722cc1-349e-44a9-94c2-9d5c19ec0829,2024-09-27,Tops - Coach,Tops,South,Germany,1391.3,2,0.18,271.53
8dda4ff2-b27b-4bb4-a8c6-90b230a2cee8,2024-07-22,Dresses - Cause,Dresses,South,USA,1897.26,1,0.03,326.54
8a45a905-badf-4397-acf2-6429b8d77d2f,2024-10-06,Bottoms - A,Bottoms,South,Germany,662.07,5,0.19,90.75
4c2272f3-4811-4562-a91c-f19243e8644b,2025-04-22,Dresses - Rate,Dresses,West,India,102.11,2,0.23,21.01
64953d5f-0cb4-4891-988d-f23b3ccff6eb,2024-12-09,Bottoms - A,Bottoms,East,UK,616.71,4,0.18,60.81
7daec949-d700-4461-8cb6-b0ba925f8199,2024-10-28,Tops - Coach,Tops,North,UK,513.99,3,0.08,111.21
00fa0eb4-5c5f-48d4-8df4-07b82751ab86,2025-03-17,Accessories - Under,Accessories,South,USA,1357.49,3,0.01,201.24
d2eaef18-4b67-47a1-966e-cfe36d779595,2025-06-18,Tops - Coach,Tops,West,India,1304.05,2,0.04,129.07
7af6cd41-99a7-499b-a005-f5e1a97a2846,2025-02-03,Dresses - Cause,Dresses,South,India,1227.58,6,0.19,132.6
34fadee1-0696-4d48-98d4-2238331de35c,2024-07-29,Accessories - Better,Accessories,North,India,130.86,2,0.28,20.85
fa207403-4ab4-47e3-a360-76812bbba89d,2024-08-07,Accessories - Better,Accessories,East,Germany,1484.68,8,0.06,337.49
1d91fe39-d801-4004-b93b-ed1b14f9c394,2025-03-12,Accessories - Two,Accessories,East,UK,714.71,8,0.22,58.1
788fd0cd-65c0-4b93-88ed-abdd4ef03f80,2024-12-02,Tops - Woman,Tops,South,India,1363.61,5,0.26,108.26
43d75413-a939-4bd1-a516-b0d47d3572cc,2024-12-06,Dresses - Five,Dresses,North,Germany,1157.5,7,0.16,272.74
6334fa2a-8b4b-47e7-a451-5ae01754bf08,2024-11-13,Bottoms - A,Bottoms,South,USA,751.19,4,0.2,68.91
61a66444-e2af-4629-9efb-336e2f546033,2024-11-07,Accessories - Better,Accessories,East,Germany,355.69,1,0.24,75.38
0b6c03c8-721e-4419-afc3-e6495e911b91,2024-09-06,Dresses - Five,Dresses,West,Germany,279.4,2,0.08,37.43
436e3c49-770e-49db-b092-d40143675d58,2024-10-27,Bottoms - A,Bottoms,West,India,1679.88,4,0.09,379.12
907276ea-44c0-4a9a-964a-cb1f39eb038a,2024-11-05,Tops - Toward,Tops,West,USA,1844.96,1,0.0,298.79
b24beb96-c092-4b74-a6b0-7ff60fc79913,2025-02-10,Tops - Let,Tops,North,UK,1334.6,8,0.29,257.5
ab0b4cc5-15f0-4a19-98c1-80d2aadf3692,2025-03-06,Dresses - Cause,Dresses,North,USA,296.52,9,0.28,51.26
69fb0763-8a9c-46f7-8ee4-e5125802b640,2024-07-04,Bottoms - Later,Bottoms,East,USA,863.85,4,0.23,119.97
3a3e46b0-96f8-4ff7-81a7-2883f8802878,2025-04-19,Bottoms - Later,Bottoms,North,USA,1484.98,3,0.02,167.74
6319629b-d73e-4bb9-8f9c-a17b8db8dadf,2024-10-21,Dresses - Five,Dresses,East,USA,1581.66,2,0.13,339.25
f7336094-6b2b-48b9-85c7-f3bed183010f,2024-08-29,Accessories - Under,Accessories,East,India,324.62,5,0.03,70.34
efb56207-ddec-440b-afe3-af13891778e8,2024-11-07,Accessories - Under,Accessories,South,Germany,100.06,3,0.0,10.06
3c53090e-e1b4-4171-929d-674d798e175f,2025-02-19,Bottoms - Risk,Bottoms,West,UK,1453.06,7,0.18,121.4
6511e61a-1436-45f5-8c81-926079ec533c,2025-05-10,Bottoms - Where,Bottoms,West,UK,777.53,6,0.29,144.5
08e3f771-b6dc-4d05-9a9b-ccc1e71c681a,2025-05-02,Bottoms - Where,Bottoms,East,Germany,583.51,1,0.27,64.7
844e250b-e684-490c-923b-78208089b8c5,2024-12-13,Bottoms - Degree,Bottoms,North,UK,124.51,8,0.21,22.35
fb95d0fc-ad72-4d05-924c-de09ccea5031,2025-02-22,Tops - Let,Tops,East,USA,1126.57,2,0.03,208.55
f3025d16-1eca-4ae9-a5bf-213d9eca381b,2024-08-20,Tops - Toward,Tops,West,India,1717.19,5,0.08,430.79
f2f5b176-2c41-4bd3-b2f4-44abc1d71f4a,2024-12-13,Dresses - Rate,Dresses,South,USA,1919.5,9,0.1,489.57
363e6ef4-f8df-4c3a-aacb-4fbdfbff8a7d,2024-07-12,Accessories - Eye,Accessories,West,USA,1174.92,8,0.23,270.83
0aeccec7-204d-49da-b156-7f2acef74829,2025-06-18,Accessories - Under,Accessories,East,India,1077.48,2,0.24,107.06
aee14f87-fcff-49e3-940f-f5896c624c2c,2025-05-08,Accessories - Two,Accessories,East,UK,261.61,9,0.12,62.76
d2938e6e-ff4d-4930-b3b0-fb536f75ee8a,2024-09-23,Tops - Loss,Tops,West,India,1142.86,5,0.13,152.33
98550b1e-d588-4c1c-a5db-5946a091e5b4,2024-09-10,Tops - Toward,Tops,West,Germany,821.96,6,0.01,177.53
ba236c22-e92a-4b97-91db-1a374204d733,2025-03-18,Dresses - Us,Dresses,North,Germany,1253.56,3,0.09,229.46
16476e3f-1127-4207-8eae-1325ea074d80,2024-11-17,Tops - Woman,Tops,South,Germany,838.58,3,0.14,74.71
8d536c75-65b9-4e94-8e6d-e263635a775d,2024-08-24,Dresses - Five,Dresses,West,India,556.57,8,0.04,153.11
850a48d4-46b5-48de-9b4b-b8eb537d0bd1,2025-04-15,Tops - Coach,Tops,South,Germany,280.43,2,0.14,27.9
032a461a-df9b-4c1f-aacb-1f6d7549c9f9,2025-04-03,Bottoms - Where,Bottoms,South,USA,698.35,2,0.26,122.81
966b62ea-9f80-496b-b34e-356ac95b61f8,2025-05-22,Accessories - Better,Accessories,North,USA,283.63,5,0.17,60.5
1cce08e9-6b6a-4061-881c-8d3185c69fbf,2024-07-28,Accessories - Two,Accessories,East,Germany,436.1,6,0.02,110.72
910c4cb7-25f0-4b0a-a64e-f59d6a18e5af,2024-08-07,Bottoms - Later,Bottoms,South,Germany,1975.94,2,0.06,236.07
f6ff3521-c225-4530-952a-53459682d9ff,2025-04-08,Tops - Let,Tops,South,Germany,943.8,5,0.14,153.82
1b0ae22e-ecc8-47a6-99a6-f80ef08ce6c2,2024-07-16,Tops - Woman,Tops,South,Germany,1110.56,7,0.11,262.8
c926a021-19da-4262-8790-3dc5900c0af7,2024-09-27,Bottoms - Later,Bottoms,South,India,1759.88,8,0.11,251.45
e1509425-891f-4683-9e12-dbf1493d6196,2025-02-21,Bottoms - A,Bottoms,East,India,1991.58,7,0.16,323.79
439e754c-6930-46ea-a0bd-a1ee5807cf74,2025-06-19,Bottoms - Where,Bottoms,North,USA,1207.16,8,0.18,152.99
92701d60-7c4f-48e4-a7a0-2a3d620f230b,2024-08-21,Tops - Coach,Tops,South,UK,1643.7,9,0.24,240.74
2c154804-0997-49a3-b919-955c9be4f19f,2025-05-28,Accessories - Two,Accessories,West,USA,721.19,5,0.1,180.16
9e45455e-24d3-4751-a729-4d3c46818a88,2025-05-14,Tops - Let,Tops,East,India,680.91,5,0.24,98.85
66d71d97-b193-48b8-ae49-c0799bd0d4c7,2025-05-09,Bottoms - Where,Bottoms,North,USA,865.14,4,0.1,164.43
e1035e1c-e3bb-42ae-a552-ac5309eda6f5,2024-10-14,Dresses - Rate,Dresses,West,USA,1377.76,9,0.02,244.11
0c9e5550-3cd1-4f3f-b0c5-827854dccba5,2024-06-30,Accessories - Two,Accessories,West,India,1396.16,5,0.17,222.52
44c1f1b5-ebbb-4763-b9a7-e63bbee975da,2024-11-05,Accessories - Two,Accessories,West,UK,698.95,2,0.18,59.05
567e642e-052d-4b9a-9f58-4603e5a3d8e9,2025-03-21,Bottoms - Risk,Bottoms,South,India,353.1,8,0.28,39.85
4f9a5f98-4d95-4273-8b2c-c805d1403430,2025-05-03,Tops - Coach,Tops,South,USA,1301.55,7,0.22,190.17
dbb54645-7dda-41b6-97c4-caed47c4cc51,2024-08-07,Accessories - Under,Accessories,West,India,343.82,8,0.28,56.13
f8f58a26-1924-4644-af52-7666b23909f4,2024-10-21,Dresses - Rate,Dresses,North,UK,1199.14,3,0.27,166.33
4cec495b-2267-46e3-ba5b-6ac5de703b72,2024-12-16,Bottoms - A,Bottoms,South,UK,1417.5,4,0.18,194.77
c626e38f-716f-4276-be64-ac2af96671a5,2024-12-24,Dresses - Us,Dresses,North,India,1431.16,5,0.16,213.53
ba92992e-44f8-453c-9224-6d05d3692867,2024-07-03,Dresses - Rate,Dresses,South,India,1531.6,6,0.17,188.72
16db80db-a543-448e-9adf-e9816ab19e15,2024-10-31,Dresses - Us,Dresses,South,India,1758.43,1,0.29,355.69
e9d6bb7e-361d-4014-b114-56de301c8db3,2024-09-14,Bottoms - A,Bottoms,South,Germany,1049.92,4,0.23,165.2
7c059799-bdae-4eff-a83c-510ed2efa93b,2025-04-08,Dresses - Cold,Dresses,North,USA,1487.47,5,0.03,148.15
5fb8944d-de00-48aa-8439-6fc0c26e2706,2025-01-19,Tops - Toward,Tops,South,USA,1276.43,7,0.23,102.11
ca9f1d59-83e8-4700-8e63-813ed22e3226,2024-09-15,Bottoms - Risk,Bottoms,North,UK,454.62,5,0.05,127.23
b5a6571c-4fa5-435e-90cc-460428b26b1b,2024-09-12,Dresses - Cold,Dresses,South,USA,148.81,1,0.13,18.68
c7cfeca8-22b9-424c-a744-3fb881bd55d5,2025-01-23,Dresses - Cold,Dresses,East,Germany,640.63,7,0.06,157.25
9194821e-e11b-40d4-8637-9f04d9ee7dc9,2025-01-14,Bottoms - Risk,Bottoms,South,UK,941.76,8,0.21,83.07
e00bd534-3158-41fb-ac7a-0d3107692583,2025-04-12,Bottoms - Degree,Bottoms,West,India,1272.5,7,0.26,267.65
0ec0ad4b-d644-4a9d-b362-d476d53ae57f,2024-10-03,Bottoms - Risk,Bottoms,North,India,1714.92,4,0.09,428.98
0cf173f9-74d9-41f5-8877-58043fde9814,2025-01-24,Accessories - Eye,Accessories,East,UK,472.87,8,0.02,99.27
32f8dbab-b462-43e8-9c41-8a83eb04159c,2024-12-29,Tops - Toward,Tops,North,UK,338.54,5,0.09,31.36
76d70561-d2d1-4ef5-9e4c-4fd1462363a9,2025-02-21,Tops - Loss,Tops,South,UK,1930.61,9,0.2,234.09
ec4e8cbb-a2aa-478c-a59e-0258814ff657,2025-04-04,Tops - Let,Tops,West,Germany,305.28,5,0.1,49.83
3defa7ba-07d2-4d4d-ae61-716a1fb621ae,2024-08-18,Tops - Coach,Tops,West,India,1009.13,1,0.08,178.26
7233d5af-9813-4da1-bd21-20ad5f59fb4d,2025-03-21,Dresses - Us,Dresses,West,Germany,1212.57,9,0.06,181.84
797e3984-ded7-43ef-b5e4-a9c12d761ffa,2025-03-23,Accessories - Under,Accessories,South,India,1128.61,5,0.15,102.25
5820b3f2-5989-4d6c-8d24-34f9963dc8bf,2025-03-11,Dresses - Five,Dresses,South,UK,263.46,6,0.08,52.85
42378962-e4fd-4c34-9670-7a2129dc073e,2024-07-02,Accessories - Eye,Accessories,West,Germany,208.35,4,0.22,33.29
1723ecdb-b058-4256-94b3-e8cfbfbbeab3,2024-11-18,Bottoms - Degree,Bottoms,South,USA,300.42,6,0.02,46.1
0cb5ee5c-62f5-47c2-8706-fec248fa4e98,2025-02-06,Accessories - Under,Accessories,South,India,1212.62,8,0.2,104.38
c7a2f280-927f-4103-9a94-08c029b44cb1,2025-06-11,Tops - Toward,Tops,East,UK,1134.26,3,0.07,315.32
38aa76df-db6b-439b-b6dd-9529f704d72f,2025-03-09,Dresses - Rate,Dresses,South,UK,544.11,5,0.15,90.83
34ec5264-ad7d-4f81-b9a0-f145a5bab050,2025-01-15,Accessories - Worker,Accessories,East,Germany,1311.77,2,0.09,299.86
83666636-68d5-46b8-a6ce-6d7a44e2a94b,2024-07-11,Dresses - Five,Dresses,West,USA,1658.13,2,0.22,246.33
f796611f-c7c1-4b1b-9d58-631b052226b9,2024-10-02,Accessories - Under,Accessories,North,USA,179.0,7,0.28,14.0
795e6f2b-0247-4360-aea4-a441c47fa57e,2024-08-30,Accessories - Two,Accessories,South,India,1046.45,6,0.28,122.0
2c56e0cd-a5ba-4472-a1df-5609e959137f,2024-07-18,Accessories - Eye,Accessories,West,India,1409.69,4,0.18,189.6
3948fe22-022a-4dda-8d05-79e299e4704c,2024-10-13,Bottoms - Degree,Bottoms,West,India,579.39,5,0.14,133.37
f168c605-ce1a-4669-9bbc-6cbc409ca8f2,2024-09-10,Accessories - Two,Accessories,South,Germany,684.76,1,0.25,118.56
b599277f-f78e-49e8-b676-291d4e329b4b,2025-04-27,Bottoms - Where,Bottoms,North,UK,1265.91,7,0.2,157.06
e53e5f4c-6c7e-4a2c-867f-358ba48aa108,2025-03-22,Tops - Coach,Tops,North,Germany,1806.08,8,0.06,498.36
7580e4e9-5945-4186-9a01-8d296060b1eb,2025-02-19,Dresses - Rate,Dresses,South,UK,1638.86,9,0.25,201.96
4d59616b-7779-457f-b7dc-8c784082fcda,2024-10-08,Tops - Toward,Tops,West,UK,1207.95,8,0.13,314.9
9fa4a627-d306-48be-8548-867bad5cba24,2024-07-15,Accessories - Worker,Accessories,South,UK,1487.42,5,0.06,418.38
01e187d8-1a31-4044-95a0-f35665abc9ff,2024-12-22,Accessories - Eye,Accessories,North,USA,793.16,3,0.08,100.88
f76b9723-a990-4071-bfda-9a9382f29004,2025-03-06,Accessories - Worker,Accessories,South,Germany,1317.83,9,0.08,197.07
8fbba749-5fcd-459e-96e1-8109d7e174e6,2024-06-28,Accessories - Eye,Accessories,West,Germany,985.75,6,0.16,163.29
485d831c-9bea-4529-9801-7a2fa5b83693,2024-07-20,Accessories - Better,Accessories,North,Germany,460.88,5,0.07,99.79
7b53359e-1bac-4d0d-af35-b30b4c68eb17,2024-11-22,Tops - Loss,Tops,North,USA,1433.3,3,0.04,282.91
46c79b36-fd05-4963-9616-af7e1057a002,2025-03-08,Tops - Let,Tops,North,USA,1157.28,6,0.04,326.51
46e1ee40-dc8a-46a7-933c-2ed5a3fe0479,2024-10-08,Dresses - Cold,Dresses,West,UK,781.38,3,0.17,158.76
f3c2944a-b60a-4dcc-a7f7-745142da8609,2025-03-09,Bottoms - A,Bottoms,South,USA,1831.54,6,0.22,203.45
30385dd7-4c7d-4313-a6c6-81b0e4729be5,2025-05-21,Bottoms - A,Bottoms,North,India,139.77,4,0.1,15.22
3d846fc9-c3f6-4136-846d-5a3b2661c426,2025-06-14,Bottoms - Later,Bottoms,West,India,699.97,2,0.01,164.71
db7904e0-ce30-461d-8e88-c8ece651e3e1,2025-03-08,Bottoms - Later,Bottoms,West,India,208.07,8,0.04,26.3
6772fe9f-999b-4859-8f5e-0f0bcd67b5df,2024-11-11,Tops - Loss,Tops,East,Germany,1556.4,4,0.27,292.6
23d26b8d-ae46-424d-91d0-5ef3a91883fc,2025-05-26,Tops - Toward,Tops,North,India,1434.0,9,0.15,197.71
7f53d344-a7c8-44e4-8684-3c86b8a60402,2024-08-05,Dresses - Five,Dresses,West,USA,729.57,7,0.14,103.76
e82b5b36-4269-428c-8bac-bedfff5a229e,2024-07-02,Tops - Coach,Tops,South,Germany,1383.76,2,0.01,139.95
bc9a7998-6365-4c2a-a793-cb096b271eff,2024-10-16,Dresses - Five,Dresses,West,Germany,852.28,4,0.22,159.68
fea82e3a-b544-41cb-9541-0a9d090aaa93,2025-05-27,Bottoms - Later,Bottoms,West,India,1536.88,5,0.16,158.34
57d9cbb0-309e-47ba-90e6-56e592715f6e,2025-06-03,Tops - Loss,Tops,East,UK,962.95,3,0.06,230.44
afb28b3d-38ec-4b4d-b69f-5eabb9ff2c29,2025-03-04,Accessories - Better,Accessories,North,UK,883.33,9,0.03,169.97
79c9c839-c8ef-4377-a368-84f588ddd880,2024-11-22,Bottoms - Risk,Bottoms,West,USA,1875.99,5,0.12,424.04
5bc677ca-abff-4286-b0cf-9d73e8121ef0,2024-09-22,Dresses - Cause,Dresses,South,India,576.67,2,0.25,93.76
2b843ef3-d86d-455d-8cd9-916481df62f4,2024-11-19,Tops - Coach,Tops,East,USA,328.85,3,0.26,28.35
8ee9581a-e061-465f-a859-6f8cd73418fe,2025-01-08,Tops - Coach,Tops,West,UK,1210.63,9,0.18,251.29
7885187d-18fc-43b7-8b35-6e9a2e5eeb6a,2025-03-27,Dresses - Rate,Dresses,South,UK,1941.71,7,0.22,172.6
b9a5d4d0-4237-41f1-bdac-dc5e20c0f275,2024-08-02,Accessories - Under,Accessories,North,India,817.89,2,0.03,155.29
e9a1c6d5-c34e-4baf-8f1c-b2ccceef9fa8,2025-06-11,Dresses - Rate,Dresses,East,UK,217.87,9,0.18,24.02
e64b9b37-ae01-4122-b269-921c2edd9141,2024-10-25,Accessories - Under,Accessories,West,UK,744.68,4,0.2,149.21
38e59b27-16dc-4a6e-a789-077055ec024a,2024-12-30,Dresses - Cause,Dresses,East,UK,1061.27,9,0.06,281.64
df162ec3-be84-4aa2-b92c-04da5af3da5a,2025-05-27,Bottoms - Risk,Bottoms,South,India,407.65,2,0.26,63.6
e3082ddc-c9c0-4b7d-aba4-170b4e9d23e9,2025-02-11,Accessories - Worker,Accessories,North,India,1350.39,4,0.06,260.77
95e7f614-42b4-4281-9f26-946654d1332a,2025-01-17,Dresses - Cold,Dresses,North,UK,1995.72,5,0.09,459.1
1e26ed31-d9e9-4758-b6b9-04364b46ef33,2024-07-29,Tops - Woman,Tops,North,UK,958.31,2,0.19,78.41
a267d32f-ddcb-44bc-8dbd-c5da787515b9,2024-09-05,Accessories - Better,Accessories,North,Germany,773.98,1,0.19,177.77
9ee339ff-f1bd-4598-948f-664a9565257b,2024-09-10,Accessories - Eye,Accessories,West,India,861.34,7,0.21,94.92
31cd9f6e-e3b1-4d36-b8e3-6397123b31cf,2025-01-05,Accessories - Worker,Accessories,South,USA,318.78,1,0.03,91.78
ae423568-de14-453b-9eac-41d9801f4909,2024-12-19,Dresses - Five,Dresses,East,USA,1778.22,8,0.25,329.75
69c165ae-4c61-4ae8-87a3-7f1061b512ed,2025-01-28,Tops - Let,Tops,West,UK,888.17,3,0.16,190.13
26996aab-daaf-4529-9eef-f82a0dd70158,2025-06-19,Dresses - Five,Dresses,East,UK,835.82,6,0.14,166.22
57b936b0-3346-4332-be0a-824e232a5e82,2025-03-28,Tops - Loss,Tops,North,Germany,1353.41,7,0.29,186.74
e4917f7d-91c4-4efc-bcb8-96bb68c0cbef,2024-07-03,Tops - Loss,Tops,South,Germany,939.86,1,0.22,157.12
24aa5685-7523-46ce-bc95-0bbae8184f34,2024-07-10,Accessories - Eye,Accessories,West,India,1331.64,6,0.04,139.7
2e2bdc6c-b736-4c4f-9cc5-d97550fe8199,2024-09-29,Accessories - Eye,Accessories,East,USA,216.75,7,0.23,37.52
55273407-7cd2-492f-94b0-0f62c768b07f,2025-06-18,Accessories - Eye,Accessories,East,Germany,1646.07,6,0.03,359.61
503be788-2d44-4af8-bc94-76b1a18b5d15,2025-01-16,Tops - Let,Tops,West,USA,1886.96,4,0.01,519.78
73b9c2ac-0134-476b-8ed9-fa95a26e865b,2024-10-21,Tops - Let,Tops,East,Germany,1332.65,1,0.12,235.87
c606ddc4-c2dd-401d-b59a-15334605ec0e,2024-11-01,Accessories - Eye,Accessories,East,UK,1913.68,9,0.3,154.63
288f3435-c3b5-44db-9387-03c92b29bf36,2025-01-01,Tops - Let,Tops,West,Germany,387.72,4,0.05,59.39
c79ddb62-c379-44c1-8903-94ea7d54ec82,2024-11-24,Bottoms - Where,Bottoms,South,Germany,1007.09,7,0.2,186.21
6f07b60f-9d4e-4b5d-a120-bfba1689e0b8,2025-04-10,Accessories - Under,Accessories,West,India,1243.43,7,0.05,174.65
6dd49c96-6744-4b9e-aded-cba5a22c3d4f,2024-08-24,Dresses - Us,Dresses,West,UK,1205.3,2,0.22,146.76
0131ff3b-6221-4670-ba36-e788f71fb9a6,2024-07-02,Dresses - Five,Dresses,South,UK,862.78,1,0.15,193.68
bb0c7919-330c-4ff5-88a5-fa0d09a85dc5,2024-11-06,Bottoms - Risk,Bottoms,East,India,742.36,8,0.2,128.79
e45a87e8-039a-4ed5-b337-b2615f8392d5,2025-03-17,Dresses - Rate,Dresses,West,USA,340.97,8,0.06,64.65
87f1d48c-d54e-4948-81c0-c5e3527c8f50,2024-11-08,Accessories - Two,Accessories,East,UK,844.31,7,0.22,107.8
010e4265-ad3f-4dd4-8496-26ba30c9a2be,2024-11-10,Accessories - Eye,Accessories,East,UK,409.06,8,0.3,70.49
39ec8ca1-3fb2-4f47-bbcd-6c18a06e8de5,2025-02-22,Accessories - Better,Accessories,East,India,1495.29,3,0.2,188.46
4fe54745-5827-4e80-a082-1918b18ad67d,2024-10-20,Accessories - Two,Accessories,West,USA,496.78,2,0.15,104.47
80daa8ca-6230-4d27-9a4b-160621019bff,2024-09-24,Tops - Toward,Tops,South,UK,211.27,7,0.28,17.34
10b6a662-2ac1-45ca-8e5d-8f1296b31f4a,2025-01-05,Bottoms - A,Bottoms,North,India,1149.5,8,0.0,313.71
f2ce7eeb-4c56-4b8f-8bb4-32b3d2e76deb,2024-10-10,Bottoms - Risk,Bottoms,South,UK,1230.94,1,0.22,191.94
85319f0f-ba53-4122-b4b7-96204a73b0bf,2025-05-06,Dresses - Rate,Dresses,West,Germany,1756.63,9,0.27,240.7
6f04af36-567c-4d44-862c-92fd98abb2e7,2024-07-19,Tops - Loss,Tops,South,USA,1196.27,4,0.02,260.5
2240063b-fed7-47be-afd0-d2f7e3524444,2025-02-23,Accessories - Better,Accessories,North,Germany,756.41,4,0.14,146.26
7d7c59a5-e6c1-4650-bf02-f5b057bd56c9,2024-10-03,Accessories - Better,Accessories,South,USA,1625.72,3,0.06,193.17
2a35ce30-303c-404b-8007-93365bf7dda1,2025-06-01,Dresses - Rate,Dresses,West,India,1126.53,6,0.17,234.92
cfdfc6f9-eb0f-427c-a82a-3879f2b5a7ea,2024-11-22,Tops - Toward,Tops,East,UK,250.63,1,0.19,31.5
396d1ffb-3a79-4efa-84e5-5bd56744acd4,2025-06-05,Dresses - Rate,Dresses,North,UK,1175.12,6,0.09,300.48
3610901c-2196-43b5-bc21-109bba27bc64,2025-05-07,Dresses - Cause,Dresses,South,India,1825.24,2,0.14,413.73
812faa38-96f6-4c09-859c-1ba0bbec721d,2024-07-06,Bottoms - Degree,Bottoms,West,UK,852.99,9,0.08,132.82
b60b4f87-5dd8-4ffc-9f87-8b322b429596,2025-01-26,Tops - Toward,Tops,North,Germany,663.02,2,0.11,154.34
600c9c71-0990-4647-8ac8-d87ea689d07f,2024-10-11,Accessories - Two,Accessories,North,India,372.59,7,0.05,60.63
c5709e30-417b-4634-a3ec-152ce0653245,2024-09-20,Bottoms - Risk,Bottoms,South,Germany,387.75,1,0.27,34.02
980b6853-0c70-41eb-9f85-c2dd88e44a48,2024-08-22,Dresses - Us,Dresses,West,USA,922.27,7,0.0,269.65
1bad52a8-a976-4c4d-8c47-2187fea35d37,2024-11-04,Tops - Woman,Tops,West,UK,1231.79,5,0.26,210.13
0c5921f8-050d-4bfe-960b-f603a750350e,2025-06-08,Dresses - Cause,Dresses,North,Germany,253.17,8,0.17,40.18
71be94c3-6ab1-4db6-9da4-66feb0937085,2024-11-24,Bottoms - Where,Bottoms,North,UK,1885.18,4,0.1,304.64
40b374f8-8c1a-42c7-9fa3-ed1f61584f88,2025-03-07,Bottoms - Where,Bottoms,East,USA,1534.75,7,0.22,197.45
349b5089-2733-4670-b3ad-a2ba797209c0,2024-08-17,Bottoms - Risk,Bottoms,South,UK,1214.59,6,0.15,305.89
0261c87a-a15c-459a-af8c-a888b1f81ad9,2024-07-29,Accessories - Two,Accessories,East,USA,1674.03,5,0.15,180.64
